ID	HLM	MDR1	SOL	RLM	PPB_H	PPB_R
mol3868	*	*	*	*	1.46164856806	*
mol3869	*	*	*	*	0.985875357308	*
mol3870	*	*	*	*	0.0644579892269	0.782472624166
mol3871	*	*	*	*	1.30276370847	*
mol3872	*	*	*	*	1.39585037602	*
mol3873	*	*	*	*	0.792391689498	0.688419822003
mol3874	*	*	*	*	1.64048143697	*
mol3875	*	*	*	*	0.848189116991	0.611723308007
mol3876	*	*	*	*	1.91041093991	*
mol3877	*	*	*	*	1.22942584792	*
mol3878	*	*	*	*	1.05728564442	*
mol3879	*	*	*	*	0.47712125472	0.725911632295
mol3880	*	*	*	*	0.515873843712	*
mol3881	*	*	*	*	0.204119982656	*
mol3882	*	*	*	*	-0.214670164989	-0.193820026016
mol3883	*	*	*	*	-0.0457574905607	0.65991620007
mol3884	*	*	*	*	1.19589965241	*
mol3885	*	*	*	*	0.773786444981	0.922206277439
mol3886	*	*	*	*	0.47712125472	1.09272064468
mol3887	*	*	*	*	1.21272015442	*
mol3888	*	*	*	*	1.38827886346	*
mol3889	*	*	*	*	0.949390006645	*
mol3890	*	*	*	*	1.52361641905	*
mol3891	*	*	*	*	1.14457420761	1.14457420761
mol3892	*	*	*	*	0.26245108973	*
mol3893	*	*	*	*	-0.677780705266	-0.275724130399
mol3894	*	*	*	*	-0.36653154442	-0.124938736608
mol3895	*	*	*	*	0.829946695942	*
mol3896	*	*	*	*	0.399673721481	0.54406804435
mol3897	*	*	*	*	-0.537602002101	*
mol3898	*	*	*	*	1.76752689941	1.78368923635
mol3899	*	*	*	*	0.25285303098	*
mol3900	*	*	*	*	-0.795880017344	*
mol3901	*	*	*	*	-0.356547323514	*
mol3902	*	*	*	*	0.320146286111	*
mol3903	*	*	*	*	0.688419822003	0.894316062684
mol3904	*	*	*	*	-0.0457574905607	-0.113509274828
mol3905	*	*	*	*	0.0755469613925	*
mol3906	*	*	*	*	0.399673721481	*
mol3907	*	*	*	*	0.866877814337	*
mol3908	*	*	*	*	0.650307523132	*
mol3909	*	*	*	*	0.65991620007	*
mol3910	*	*	*	*	0.36921585741	1.16196661636
mol3911	*	*	*	*	-0.309803919971	*
mol3912	*	*	*	*	1.5101426994	*
mol3913	*	*	*	*	-0.0915149811214	0.152288344383
mol3914	*	*	*	*	-0.0915149811214	*
mol3915	*	*	*	*	0.754348335711	*
mol3916	*	*	*	*	-0.698970004336	*
mol3917	*	*	*	*	-0.397940008672	*
mol3918	*	*	*	*	0.698100545623	*
mol3919	*	*	*	*	0.25285303098	*
mol3920	*	*	*	*	0.389166084365	0.725911632295
mol3921	*	*	*	*	0.281033367248	*
mol3922	*	*	*	*	0.0569048513365	-0.318758762624
mol3923	*	*	*	*	-1.22184874962	*
mol3924	*	*	*	*	0.0755469613925	*
mol3925	*	*	*	*	1.63488014077	*
mol3926	*	*	*	*	1.27044590802	*
mol3927	*	*	*	*	0.931457870689	*
mol3928	*	*	*	*	0.922206277439	*
mol3929	*	*	*	*	0.735598899698	*
mol3930	*	*	*	*	0.281033367248	*
mol3931	*	*	*	*	-0.38721614328	-0.356547323514
mol3932	*	*	*	*	-0.173925197299	1.05728564442
mol3933	*	*	*	*	0.271841606536	0.583198773969
mol3934	*	*	*	*	-0.36653154442	*
mol3935	*	*	*	*	0.611723308007	*
mol3936	*	*	*	*	0.688419822003	*
mol3937	*	*	*	*	1.60573589388	1.64048143697
mol3938	*	*	*	*	0.0569048513365	*
mol3939	*	*	*	*	0.330413773349	*
mol3940	*	*	*	*	1.84571801797	*
mol3941	*	*	*	*	0.292256071356	*
mol3942	*	*	*	*	1.25406445291	1.58759872972
mol3943	*	*	*	*	0.301029995664	0.553883026644
mol3944	*	*	*	*	-1.22184874962	*
mol3945	*	*	*	*	1.03941411918	1.11025291735
mol3946	*	*	*	*	-0.00436480540245	1.11025291735
mol3947	*	*	*	*	0.380211241712	0.994756944588
mol3948	*	*	*	*	-0.214670164989	*
mol3949	*	*	*	*	0.281033367248	*
mol3950	*	*	*	*	1.58759872972	1.68367729882
mol3951	*	*	*	*	1.30276370847	*
mol3952	*	*	*	*	0.428134794029	*
mol3953	*	*	*	*	0.650307523132	1.25406445291
mol3954	*	*	*	*	0.301029995664	0.535294120043
mol3955	*	*	*	*	0.457881896734	*
mol3956	*	*	*	*	1.20411998266	*
mol3957	*	*	*	*	1.25406445291	*
mol3958	*	*	*	*	-0.602059991328	*
mol3959	*	*	*	*	0.754348335711	-0.193820026016
mol3960	*	*	*	*	1.27044590802	*
mol3961	*	*	*	*	0.350248018334	*
mol3962	*	*	*	*	0.611723308007	*
mol3963	*	*	*	*	1.45438746715	*
mol3964	*	*	*	*	0.173186268412	*
mol3965	*	*	*	*	0.466867620354	*
mol3966	*	*	*	*	0.535294120043	*
mol3967	*	*	*	*	0.34044411484	0.0755469613925
mol3968	*	*	*	*	1.11025291735	0.745074791582
mol3969	*	*	*	*	0.25285303098	*
mol3970	*	*	*	*	0.688419822003	0.940516484933
mol3971	*	*	*	*	0.64048143697	*
mol3972	*	*	*	*	-0.698970004336	*
mol3973	*	*	*	*	1.27852496474	*
mol3974	*	*	*	*	0.320146286111	*
mol3975	*	*	*	*	0.320146286111	*
mol3976	*	*	*	*	0.773786444981	0.583198773969
mol3977	*	*	*	*	1.55618184665	*
mol3978	*	*	*	*	1.03941411918	1.74608904306
mol3979	*	*	*	*	1.14457420761	1.14457420761
mol3980	*	*	*	*	-0.283996656365	*
mol3981	*	*	*	*	-0.769551078622	-0.823908740944
mol3982	*	*	*	*	0.735598899698	*
mol3983	*	*	*	*	1.48967729166	1.09272064468
mol3984	*	*	*	*	0.281033367248	*
mol3985	*	*	*	*	0.64048143697	*
mol3986	*	*	*	*	0.669316880566	*
mol3987	*	*	*	*	-0.408935392974	*
mol3988	*	*	*	*	1.41813549843	*
mol3989	*	*	*	*	-0.180456064458	*
mol3990	*	*	*	*	1.16196661636	1.27044590802
mol3991	*	*	*	*	1.11892575283	1.11892575283
mol3992	*	*	*	*	1.83333838894	1.78368923635
mol3993	*	*	*	*	1.11892575283	*
mol3994	*	*	*	*	0.838849090737	1.25406445291
mol3995	*	*	*	*	-0.0915149811214	*
mol3996	*	*	*	*	0.903632516084	*
mol3997	*	*	*	*	-0.769551078622	*
mol3998	*	*	*	*	1.15320490008	*
mol3999	*	*	*	*	0.301029995664	-0.193820026016
mol4000	*	*	*	*	1.66256896693	1.72794770954
mol4001	*	*	*	*	0.838849090737	*
mol4002	*	*	*	*	1.06632592536	*
mol4003	*	*	*	*	1.6571515019	*
mol4004	*	*	*	*	0.707570176098	*
mol4005	*	*	*	*	0.25285303098	*
mol4006	*	*	*	*	0.204119982656	*
mol4007	*	*	*	*	0.143014800254	*
mol4008	*	*	*	*	1.00389116624	*
mol4009	*	*	*	*	0.123851640967	*
mol4010	*	*	*	*	-0.958607314842	*
mol4011	*	*	*	*	1.86278709824	*
mol4012	*	*	*	*	1.68367729882	1.70884563805
mol4013	*	*	*	*	0.466867620354	*
mol4014	*	*	*	*	-0.161150909263	-0.744727494897
mol4015	*	*	*	*	1.80982896107	*
mol4016	*	*	*	*	1.32654066852	*
mol4017	*	*	*	*	0.592176757396	*
mol4018	*	*	*	*	1.54973873126	*
mol4019	*	*	*	*	-0.537602002101	-0.619788758288
mol4020	*	*	*	*	0.515873843712	0.34044411484
mol4021	*	*	*	*	0.563481085394	0.164352855784
mol4022	*	*	*	*	0.212187604404	0.311753861056
mol4023	*	*	*	*	0.193124598354	*
mol4024	*	*	*	*	0.940516484933	0.782472624166
mol4025	*	*	*	*	0.113943352307	*
mol4026	*	*	*	*	0.36921585741	0.5728716022
mol4027	*	*	*	*	0.602059991328	0.650307523132
mol4028	*	*	*	*	-0.443697499233	*
mol4029	*	*	*	*	0.773786444981	*
mol4030	*	*	*	*	0.222716471148	0.0755469613925
mol4031	*	*	*	*	0.885361220032	*
mol4032	*	*	*	*	0.76417613239	*
mol4033	*	*	*	*	1.56890541498	*
mol4034	*	*	*	*	-0.52287874528	*
mol4035	*	*	*	*	0.0453229787867	-0.698970004336
mol4036	*	*	*	*	-0.698970004336	-0.721246399047
mol4037	*	*	*	*	1.76752689941	*
mol4038	*	*	*	*	0.669316880566	*
mol4039	*	*	*	*	-0.397940008672	*
mol4040	*	*	*	*	1.68367729882	*
mol4041	*	*	*	*	1.45438746715	*
mol4042	*	*	*	*	1.82685194782	*
mol4043	*	*	*	*	1.56264967221	*
mol4044	*	*	*	*	1.70397882501	*
mol4045	*	*	*	*	1.48273070008	*
mol4046	*	*	*	*	0.940516484933	*
mol4047	*	*	*	*	0.506505032405	*
mol4048	*	*	*	*	-1.15490195999	*
mol4049	*	*	*	*	1.62335268154	1.58759872972
mol4050	*	*	*	*	-0.00436480540245	*
mol4051	*	*	*	*	0.232996110392	*
mol4052	*	*	*	*	1.28668096935	*
mol4053	*	*	*	*	0.13353890837	0.447158031342
mol4054	*	*	*	*	-0.0132282657338	0.857332496431
mol4055	*	*	*	*	-0.698970004336	-0.744727494897
mol4056	*	*	*	*	-0.113509274828	-0.130768280269
mol4057	*	*	*	*	0.495544337546	*
mol4058	*	*	*	*	1.48273070008	1.54332290065
mol4059	*	*	*	*	0.143014800254	0.36921585741
mol4060	*	*	*	*	-0.853871964322	0.330413773349
mol4061	*	*	*	*	-0.180456064458	0.350248018334
mol4062	*	*	*	*	0.0453229787867	0.621176281775
mol4063	*	*	*	*	0.13353890837	0.466867620354
mol4064	*	*	*	*	0.621176281775	*
mol4065	*	*	*	*	1.41077723338	*
mol4066	*	*	*	*	0.0170333392988	-0.508638306166
mol4067	*	*	*	*	-0.0915149811214	*
mol4068	*	*	*	*	1.88541776511	*
mol4069	*	*	*	*	-0.124938736608	*
mol4070	*	*	*	*	0.495544337546	*
mol4071	*	*	*	*	0.36921585741	*
mol4072	*	*	*	*	-0.0915149811214	*
mol4073	*	*	*	*	0.350248018334	0.563481085394
mol4074	*	*	*	*	1.06632592536	*
mol4075	*	*	*	*	0.792391689498	0.487138375477
mol4076	*	*	*	*	0.41830129132	0.43775056282
mol4077	*	*	*	*	0.931457870689	*
mol4078	*	*	*	*	0.428134794029	0.350248018334
mol4079	*	*	*	*	1.24575935597	*
mol4080	*	*	*	*	-0.481486060122	-0.173925197299
mol4081	*	*	*	*	1.03941411918	*
mol4082	*	*	*	*	1.25406445291	*
mol4083	*	*	*	*	0.669316880566	0.583198773969
mol4084	*	*	*	*	-0.537602002101	*
mol4085	*	*	*	*	0.876217840592	*
mol4086	*	*	*	*	1.83960372947	1.81677141233
mol4087	*	*	*	*	1.79140991567	1.72794770954
mol4088	*	*	*	*	0.173186268412	*
mol4089	*	*	*	*	0.25285303098	*
mol4090	*	*	*	*	0.222716471148	-0.0861861476163
mol4091	*	*	*	*	0.735598899698	*
mol4092	*	*	*	*	1.75050839485	*
mol4093	*	*	*	*	1.04844180355	*
mol4094	*	*	*	*	-0.443697499233	*
mol4095	*	*	*	*	1.41813549843	*
mol4096	*	*	*	*	0.0755469613925	*
mol4097	*	*	*	*	0.495544337546	0.271841606536
mol4098	*	*	*	*	0.621176281775	*
mol4099	*	*	*	*	1.30276370847	1.20411998266
mol4100	*	*	*	*	-0.173925197299	-0.0861861476163
mol4101	*	*	*	*	1.35774432518	*
mol4102	*	*	*	*	0.994756944588	1.3807537708
mol4103	*	*	*	*	0.782472624166	1.03059972197
mol4104	*	*	*	*	1.51693180887	*
mol4105	*	*	*	*	-0.130768280269	*
mol4106	*	*	*	*	0.184691430818	*
mol4107	*	*	*	*	1.74608904306	*
mol4108	*	*	*	*	0.820201459486	*
mol4109	*	*	*	*	1.14457420761	1.11025291735
mol4110	*	*	*	*	0.65991620007	*
mol4111	*	*	*	*	1.6571515019	*
mol4112	*	*	*	*	0.26245108973	*
mol4113	*	*	*	*	1.40329214516	*
mol4114	*	*	*	*	0.204119982656	0.563481085394
mol4115	*	*	*	*	1.66791968532	*
mol4116	*	*	*	*	0.0755469613925	*
mol4117	*	*	*	*	1.66256896693	*
mol4118	*	*	*	*	-0.221848749616	*
mol4119	*	*	*	*	0.143014800254	*
mol4120	*	*	*	*	0.583198773969	*
mol4121	*	*	*	*	0.13353890837	*
mol4122	*	*	*	*	1.00389116624	0.857332496431
mol4123	*	*	*	*	0.553883026644	0.495544337546
mol4124	*	*	*	*	-0.508638306166	*
mol4125	*	*	*	*	1.80256849831	1.80256849831
mol4126	*	*	*	*	-0.292429823902	*
mol4127	*	*	*	*	1.44731310882	*
mol4128	*	*	*	*	1.73255457985	*
mol4129	*	*	*	*	0.894316062684	*
mol4130	*	*	*	*	-0.292429823902	*
mol4131	*	*	*	*	0.41830129132	1.03941411918
mol4132	*	*	*	*	0.380211241712	*
mol4133	*	*	*	*	0.810904280669	1.01283722471
mol4134	*	*	*	*	0.54406804435	*
mol4135	*	*	*	*	0.621176281775	*
mol4136	*	*	*	*	0.876217840592	-1.15490195999
mol4137	*	*	*	*	0.801403710017	0.967547976219
mol4138	*	*	*	*	1.17055505852	*
mol4139	*	*	*	*	-1.30102999566	-0.619788758288
mol4140	*	*	*	*	1.48967729166	*
mol4141	*	*	*	*	0.967547976219	1.07518185462
mol4142	*	*	*	*	-0.0655015487564	*
mol4143	*	*	*	*	0.631443769013	*
mol4144	*	*	*	*	0.143014800254	*
mol4145	*	*	*	*	1.55618184665	*
mol4146	*	*	*	*	1.07518185462	1.14457420761
mol4147	*	*	*	*	-0.698970004336	0.64048143697
mol4148	*	*	*	*	0.903632516084	1.44731310882
mol4149	*	*	*	*	-0.677780705266	0.0755469613925
mol4150	*	*	*	*	-0.00436480540245	0.311753861056
mol4151	*	*	*	*	1.32654066852	*
mol4152	*	*	*	*	0.320146286111	0.25285303098
mol4153	*	*	*	*	0.922206277439	1.04844180355
mol4154	*	*	*	*	1.4965145187	1.26221370548
mol4155	*	*	*	*	1.05728564442	1.34222522936
mol4156	*	*	*	*	0.967547976219	1.56890541498
mol4157	*	*	*	*	1.44731310882	*
mol4158	*	*	*	*	1.14457420761	1.17897694729
mol4159	*	*	*	*	1.5301996982	*
mol4160	*	*	*	*	1.5301996982	*
mol4161	*	*	*	*	1.18752072084	*
mol4162	*	*	*	*	0.232996110392	*
mol4163	*	*	*	*	-1.09691001301	*
mol4164	*	*	*	*	1.27044590802	*
mol4165	*	*	*	*	-0.769551078622	*
mol4166	*	*	*	*	0.350248018334	*
mol4167	*	*	*	*	0.912753303671	0.912753303671
mol4168	*	*	*	*	0.447158031342	0.113943352307
mol4169	*	*	*	*	0.754348335711	0.535294120043
mol4170	*	*	*	*	0.54406804435	-0.200659450546
mol4171	*	*	*	*	0.583198773969	*
mol4172	*	*	*	*	0.0453229787867	0.204119982656
mol4173	*	*	*	*	1.03059972197	*
mol4174	*	*	*	*	0.428134794029	*
mol4175	*	*	*	*	0.912753303671	*
mol4176	*	*	*	*	0.810904280669	1.00389116624
mol4177	*	*	*	*	1.02160271603	1.5301996982
mol4178	*	*	*	*	0.707570176098	0.922206277439
mol4179	*	*	*	*	1.27852496474	1.34222522936
mol4180	*	*	*	*	1.45438746715	1.10140335056
mol4181	*	*	*	*	1.11025291735	*
mol4182	*	*	*	*	1.69897000434	*
mol4183	*	*	*	*	0.36921585741	*
mol4184	*	*	*	*	1.75480685535	*
mol4185	*	*	*	*	-0.45593195565	0.143014800254
mol4186	*	*	*	*	-0.431798275933	-0.154901959986
mol4187	*	*	*	*	0.389166084365	*
mol4188	*	*	*	*	1.46164856806	1.32654066852
mol4189	*	*	*	*	0.810904280669	*
mol4190	*	*	*	*	1.22942584792	1.07518185462
mol4191	*	*	*	*	0.35983548234	*
mol4192	*	*	*	*	0.34044411484	0.428134794029
mol4193	*	*	*	*	1.62335268154	1.00389116624
mol4194	*	*	*	*	1.83013938743	*
mol4195	*	*	*	*	1.30276370847	*
mol4196	*	*	*	*	-0.677780705266	-0.744727494897
mol4197	*	*	*	*	0.36921585741	0.669316880566
mol4198	*	*	*	*	-0.698970004336	*
mol4199	*	*	*	*	1.17055505852	*
mol4200	*	*	*	*	0.707570176098	*
mol4201	*	*	*	*	0.41830129132	*
mol4202	*	*	*	*	1.04844180355	*
mol4203	*	*	*	*	0.399673721481	*
mol4204	*	*	*	*	1.5301996982	*
mol4205	*	*	*	*	0.621176281775	0.838849090737
mol4206	*	*	*	*	0.967547976219	1.09272064468
mol4207	*	*	*	*	-0.0222763947112	*
mol4208	*	*	*	*	0.857332496431	*
mol4209	*	*	*	*	1.27852496474	1.20411998266
mol4210	*	*	*	*	0.583198773969	*
mol4211	*	*	*	*	-0.481486060122	*
mol4212	*	*	*	*	1.24575935597	1.25406445291
mol4213	*	*	*	*	1.01283722471	*
mol4214	*	*	*	*	1.03059972197	*
mol4215	*	*	*	*	1.81331405895	1.81331405895
mol4216	*	*	*	*	0.621176281775	0.876217840592
mol4217	*	*	*	*	1.81677141233	1.75480685535
mol4218	*	*	*	*	1.5101426994	*
mol4219	*	*	*	*	0.994756944588	*
mol4220	*	*	*	*	-0.823908740944	*
mol4221	*	*	*	*	0.41830129132	*
mol4222	*	*	*	*	0.0755469613925	*
mol4223	*	*	*	*	1.55618184665	*
mol4224	*	*	*	*	1.00389116624	*
mol4225	*	*	*	*	-0.130768280269	0.0253058652648
mol4226	*	*	*	*	-1.0	-0.698970004336
mol4227	*	*	*	*	0.650307523132	*
mol4228	*	*	*	*	0.735598899698	*
mol4229	*	*	*	*	0.931457870689	*
mol4230	*	*	*	*	0.592176757396	*
mol4231	*	*	*	*	0.320146286111	*
mol4232	*	*	*	*	1.54973873126	*
mol4233	*	*	*	*	1.70884563805	*
mol4234	*	*	*	*	1.44731310882	*
mol4235	*	*	*	*	1.4255342205	*
mol4236	*	*	*	*	0.64048143697	*
mol4237	*	*	*	*	1.4255342205	*
mol4238	*	*	*	*	1.28668096935	*
mol4239	*	*	*	*	-0.154901959986	*
mol4240	*	*	*	*	0.281033367248	*
mol4241	*	*	*	*	1.20411998266	1.20411998266
mol4242	*	*	*	*	0.820201459486	1.4255342205
mol4243	*	*	*	*	0.903632516084	*
mol4244	*	*	*	*	-0.443697499233	*
mol4245	*	*	*	*	0.143014800254	-0.00436480540245
mol4246	*	*	*	*	1.66256896693	*
mol4247	*	*	*	*	0.7168377233	*
mol4248	*	*	*	*	-0.193820026016	-0.443697499233
mol4249	*	*	*	*	0.949390006645	0.958563883222
mol4250	*	*	*	*	0.113943352307	-0.244125144328
mol4251	*	*	*	*	-0.0915149811214	0.5728716022
mol4252	*	*	*	*	1.60573589388	*
mol4253	*	*	*	*	-0.283996656365	*
mol4254	*	*	*	*	0.631443769013	*
mol4255	*	*	*	*	0.380211241712	1.34222522936
mol4256	*	*	*	*	1.6571515019	*
mol4257	*	*	*	*	-0.00436480540245	0.707570176098
mol4258	*	*	*	*	1.00389116624	*
mol4259	*	*	*	*	0.113943352307	*
mol4260	*	*	*	*	1.27852496474	*
mol4261	*	*	*	*	1.51693180887	*
mol4262	*	*	*	*	-0.568636235841	*
mol4263	*	*	*	*	1.16196661636	*
mol4264	*	*	*	*	1.03941411918	0.967547976219
mol4265	*	*	*	*	1.66791968532	*
mol4266	*	*	*	*	1.17897694729	*
mol4267	*	*	*	*	0.34044411484	0.563481085394
mol4268	*	*	*	*	0.0755469613925	*
mol4269	*	*	*	*	1.59361830813	*
mol4270	*	*	*	*	0.848189116991	1.12742877785
mol4271	*	*	*	*	1.07518185462	*
mol4272	*	*	*	*	1.5101426994	*
mol4273	*	*	*	*	1.3807537708	*
mol4274	*	*	*	*	0.143014800254	*
mol4275	*	*	*	*	1.29468662428	*
mol4276	*	*	*	*	0.782472624166	*
mol4277	*	*	*	*	0.782472624166	0.754348335711
mol4278	*	*	*	*	1.25406445291	1.41813549843
mol4279	*	*	*	*	0.621176281775	*
mol4280	*	*	*	*	0.143014800254	*
mol4281	*	*	*	*	1.21272015442	*
mol4282	*	*	*	*	1.69897000434	1.68367729882
mol4283	*	*	*	*	0.745074791582	*
mol4284	*	*	*	*	-0.10237290871	0.495544337546
mol4285	*	*	*	*	1.59966477879	*
mol4286	*	*	*	*	0.0863598306747	0.25285303098
mol4287	*	*	*	*	0.621176281775	0.698100545623
mol4288	*	*	*	*	0.631443769013	0.848189116991
mol4289	*	*	*	*	0.754348335711	*
mol4290	*	*	*	*	0.408239965312	*
mol4291	*	*	*	*	1.46164856806	*
mol4292	*	*	*	*	0.967547976219	1.00389116624
mol4293	*	*	*	*	1.36530074864	1.36530074864
mol4294	*	*	*	*	1.25406445291	1.30276370847
mol4295	*	*	*	*	0.7168377233	*
mol4296	*	*	*	*	0.857332496431	*
mol4297	*	*	*	*	0.801403710017	*
mol4298	*	*	*	*	-0.481486060122	*
mol4299	*	*	*	*	-0.142667503569	*
mol4300	*	*	*	*	0.894316062684	*
mol4301	*	*	*	*	1.64610952198	*
mol4302	*	*	*	*	0.35983548234	*
mol4303	*	*	*	*	0.940516484933	1.57518784493
mol4304	*	*	*	*	0.735598899698	0.64048143697
mol4305	*	*	*	*	0.698100545623	0.535294120043
mol4306	*	*	*	*	-0.468521082958	-0.142667503569
mol4307	*	*	*	*	0.143014800254	*
mol4308	*	*	*	*	0.143014800254	*
mol4309	*	*	*	*	1.31069331234	*
mol4310	*	*	*	*	0.173186268412	*
mol4311	*	*	*	*	0.281033367248	*
mol4312	*	*	*	*	0.26245108973	0.650307523132
mol4313	*	*	*	*	0.113943352307	*
mol4314	*	*	*	*	0.301029995664	*
mol4315	*	*	*	*	0.457881896734	*
mol4316	*	*	*	*	0.173186268412	0.164352855784
mol4317	*	*	*	*	0.103803720956	0.0472748673842
mol4318	*	*	*	*	-0.45593195565	*
mol4319	*	*	*	*	-0.0362121726544	0.281033367248
mol4320	*	*	*	*	0.320146286111	0.707570176098
mol4321	*	*	*	*	1.00389116624	*
mol4322	*	*	*	*	1.73711309431	*
mol4323	*	*	*	*	0.754348335711	*
mol4324	*	*	*	*	1.07518185462	*
mol4325	*	*	*	*	0.123851640967	*
mol4326	*	*	*	*	1.08386080087	*
mol4327	*	*	*	*	1.39585037602	1.5301996982
mol4328	*	*	*	*	1.46164856806	1.41813549843
mol4329	*	*	*	*	0.0755469613925	*
mol4330	*	*	*	*	0.583198773969	*
mol4331	*	*	*	*	0.204119982656	0.801403710017
mol4332	*	*	*	*	0.583198773969	1.11892575283
mol4333	*	*	*	*	0.457881896734	0.967547976219
mol4334	*	*	*	*	0.408239965312	*
mol4335	*	*	*	*	1.09272064468	*
mol4336	*	*	*	*	0.26245108973	*
mol4337	*	*	*	*	0.281033367248	0.495544337546
mol4338	*	*	*	*	1.34222522936	1.34222522936
mol4339	*	*	*	*	-0.318758762624	*
mol4340	*	*	*	*	-0.00436480540245	*
mol4341	*	*	*	*	-0.657577319178	*
mol4342	*	*	*	*	0.0863598306747	*
mol4343	*	*	*	*	1.03059972197	*
mol4344	*	*	*	*	0.143014800254	0.164352855784
mol4345	*	*	*	*	1.00389116624	1.12742877785
mol4346	*	*	*	*	-0.38721614328	-0.376750709602
mol4347	*	*	*	*	0.232996110392	*
mol4348	*	*	*	*	-0.0132282657338	*
mol4349	*	*	*	*	0.428134794029	*
mol4350	*	*	*	*	1.44731310882	*
mol4351	*	*	*	*	0.829946695942	*
mol4352	*	*	*	*	1.40329214516	1.5101426994
mol4353	*	*	*	*	-0.301029995664	0.745074791582
mol4354	*	*	*	*	0.515873843712	0.65991620007
mol4355	*	*	*	*	0.922206277439	*
mol4356	*	*	*	*	0.76417613239	*
mol4357	*	*	*	*	1.14457420761	0.820201459486
mol4358	*	*	*	*	0.583198773969	*
mol4359	*	*	*	*	-0.193820026016	*
mol4360	*	*	*	*	-0.221848749616	*
mol4361	*	*	*	*	1.05728564442	*
mol4362	*	*	*	*	0.506505032405	0.994756944588
mol4363	*	*	*	*	0.553883026644	0.782472624166
mol4364	*	*	*	*	1.03941411918	1.41813549843
mol4365	*	*	*	*	1.31868926995	1.67320528178
mol4366	*	*	*	*	1.68367729882	1.86811520533
mol4367	*	*	*	*	1.38827886346	*
mol4368	*	*	*	*	0.113943352307	0.380211241712
mol4369	*	*	*	*	0.495544337546	0.903632516084
mol4370	*	*	*	*	0.113943352307	*
mol4371	*	*	*	*	0.894316062684	0.994756944588
mol4372	*	*	*	*	0.232996110392	*
mol4373	*	*	*	*	-0.537602002101	0.0253058652648
mol4374	*	*	*	*	0.0755469613925	0.204119982656
mol4375	*	*	*	*	0.583198773969	*
mol4376	*	*	*	*	-0.769551078622	*
mol4377	*	*	*	*	0.54406804435	*
mol4378	*	*	*	*	-0.397940008672	*
mol4379	*	*	*	*	0.976808337338	*
mol4380	*	*	*	*	0.204119982656	*
mol4381	*	*	*	*	-0.408935392974	1.69897000434
mol4382	*	*	*	*	0.903632516084	1.22942584792
mol4383	*	*	*	*	0.782472624166	*
mol4384	*	*	*	*	-0.154901959986	-0.283996656365
mol4385	*	*	*	*	-0.0222763947112	0.621176281775
mol4386	*	*	*	*	0.113943352307	0.301029995664
mol4387	*	*	*	*	0.820201459486	*
mol4388	*	*	*	*	0.0253058652648	*
mol4389	*	*	*	*	1.56890541498	1.36530074864
mol4390	*	*	*	*	1.13608609738	1.58759872972
mol4391	*	*	*	*	0.173186268412	0.0755469613925
mol4392	*	*	*	*	0.301029995664	0.495544337546
mol4393	*	*	*	*	-0.275724130399	0.912753303671
mol4394	*	*	*	*	0.25285303098	*
mol4395	*	*	*	*	0.912753303671	*
mol4396	*	*	*	*	1.94136233571	*
mol4397	*	*	*	*	0.41830129132	*
mol4398	*	*	*	*	1.85156408226	1.83333838894
mol4399	*	*	*	*	0.894316062684	*
mol4400	*	*	*	*	0.350248018334	*
mol4401	*	*	*	*	0.949390006645	*
mol4402	*	*	*	*	0.976808337338	*
mol4403	*	*	*	*	0.801403710017	*
mol4404	*	*	*	*	1.54973873126	*
mol4405	*	*	*	*	0.320146286111	*
mol4406	*	*	*	*	0.25285303098	*
mol4407	*	*	*	*	-0.853871964322	-0.823908740944
mol4408	*	*	*	*	0.621176281775	0.583198773969
mol4409	*	*	*	*	0.563481085394	*
mol4410	*	*	*	*	0.782472624166	*
mol4411	*	*	*	*	0.41830129132	0.631443769013
mol4412	*	*	*	*	1.76335310875	1.79892673858
mol4413	*	*	*	*	-0.568636235841	*
mol4414	*	*	*	*	-0.677780705266	*
mol4415	*	*	*	*	0.866877814337	0.838849090737
mol4416	*	*	*	*	0.707570176098	*
mol4417	*	*	*	*	0.34044411484	*
mol4418	*	*	*	*	1.27852496474	*
mol4419	*	*	*	*	0.41830129132	*
mol4420	*	*	*	*	0.611723308007	*
mol4421	*	*	*	*	1.46164856806	*
mol4422	*	*	*	*	1.07518185462	*
mol4423	*	*	*	*	1.70884563805	1.6571515019
mol4424	*	*	*	*	-0.853871964322	*
mol4425	*	*	*	*	0.143014800254	*
mol4426	*	*	*	*	1.66256896693	1.53681086599
mol4427	*	*	*	*	0.232996110392	*
mol4428	*	*	*	*	0.866877814337	*
mol4429	*	*	*	*	1.07518185462	0.912753303671
mol4430	*	*	*	*	1.59361830813	*
mol4431	*	*	*	*	1.11892575283	*
mol4432	*	*	*	*	0.583198773969	-0.638272163982
mol4433	*	*	*	*	1.38827886346	*
mol4434	*	*	*	*	-1.22184874962	-0.677780705266
mol4435	*	*	*	*	-1.30102999566	*
mol4436	*	*	*	*	1.14457420761	*
mol4437	*	*	*	*	0.0755469613925	0.0755469613925
mol4438	*	*	*	*	1.06632592536	*
mol4439	*	*	*	*	0.940516484933	0.792391689498
mol4440	*	*	*	*	0.773786444981	*
mol4441	*	*	*	*	-0.00436480540245	*
mol4442	*	*	*	*	0.34044411484	*
mol4443	*	*	*	*	1.23754373814	1.27852496474
mol4444	*	*	*	*	0.650307523132	0.782472624166
mol4445	*	*	*	*	1.82020145949	*
